PLBjZRM2TPRyHVdZjRwvf7s9sHutCKCmax, ['11344.60000000', '11456.38000000', '11566.54000000', '11675.08000000', '11778.76000000', '0.00000000']
PVDwf56honhfYQ6MY6VkFyR6F8b7L6G4UZ, ['10003.24000000', '10024.30000000', '10061.56000000', '10014.58000000', '10084.24000000', '7561.29000000']
PUqma3GoDjyBDc5iAbRwksu1aw76gwMaRm, ['10004.86000000', '10040.50000000', '10054.54000000', '10016.20000000', '10072.90000000', '7554.27000000']
PNTWAYN7xa48JfmR9TaNr8qBrkGF1vzu6r, ['10012.96000000', '10021.06000000', '10057.78000000', '10006.48000000', '10074.52000000', '7556.97000000']
PEc1SN2aVnwy2QseVU2Waskc5WoW2Qfh8q, ['10008.10000000', '10032.40000000', '10055.08000000', '10009.72000000', '10079.38000000', '7537.53000000']
PCa3w9Hb9p2wq6gzKxBRXjBsdy6SD9nu7L, ['10003.24000000', '10024.30000000', '10050.22000000', '10011.34000000', '10074.52000000', '7549.41000000']
PUVr9iTLxqCm1heyChb3NZzkbLWyn6aZSy, ['10006.48000000', '10027.54000000', '10029.16000000', '10014.58000000', '10072.90000000', '7558.05000000']
PSUNsqQExFmBzLVvXsL9s5Kg1YUkDCvbd4, ['9450.84148943', '9450.84148943', '9450.84148943', '9450.84148943', '9450.84148943', '9450.84148943']
PTXUyeXiRgpKPoRqS2uavUx2EHT4XpvhSR, ['10006.48000000', '10040.50000000', '10061.56000000', '10009.72000000', '10068.04000000', '6289.83000000']
PUnHePadTqnXHFDZg2RP4JuTukfgZ2txT5, ['9376.91447330', '9376.91447330', '9376.91447330', '9376.91447330', '9376.91447330', '9376.91447330']
PNY68w9LkWgv5UqoeH4k3nTA9MSaEeKKjn, ['14055.70527817', '14055.70527817', '14055.70527817', '14055.70527817', '0.00000000', '0.00000000']
PDRTX3nDUkjdTx6bJPzSMF8Ljdw9Pa7MHT, ['0.00000000', '0.00000000', '5360.85000000', '9294.35000000', '18968.60300000', '22084.10300000']
PSxuVLSs8bhTdymTvgrFn4a3oJCowrzd47, ['9257.06928890', '9257.06928890', '9257.06928890', '9257.06928890', '9257.06928890', '9257.06928890']
PQfUn347PppuWStNomyf35bTWUBEbFGbBg, ['10003.24000000', '10030.78000000', '10068.04000000', '10014.58000000', '10082.62000000', '5033.48000000']
PVt9GctmR9uvYZomuzYncAZn5qXkjfnomw, ['10006.48000000', '10038.88000000', '10048.60000000', '10012.96000000', '10074.52000000', '5036.72000000']
PQxpMFwN8o4oh9cZ1aaJRxibpuXrpcLLUB, ['10004.86000000', '10021.06000000', '10058.32000000', '10009.72000000', '10082.62000000', '5034.02000000']
PD1anSrB8rKujwK5Ekug8ruxMZQc9YS9yG, ['10004.86000000', '10037.26000000', '10074.52000000', '10012.96000000', '10019.44000000', '5029.70000000']
PPiw9qMdfE7kpTLf3bEQoid8karBFKnpMp, ['0.00000000', '0.00000000', '0.00000000', '0.00000000', '55160.73792973', '0.00000000']
PPSidG4tc4WcyKfFJWMfFkPGikkq7qVbUs, ['10006.48000000', '10030.78000000', '10045.36000000', '10012.96000000', '10019.44000000', '5032.40000000']
PS2nysXTij87WxVwQfpE9F1G3CykRLjufN, ['0.00000000', '0.00000000', '0.00000000', '0.00000000', '0.00000000', '55069.74780586']
P9f7hXeJt6xCasUoHGDECBRyDW3a4chJMh, ['9050.88301179', '9132.96301179', '9184.80301179', '9184.80301179', '9184.80301179', '9184.80301179']
PD8zJebxz58oLGE1BRZoVRD3V16rrhSw5D, ['10009.72000000', '10025.92000000', '10055.08000000', '10012.96000000', '10077.76000000', '4411.25000000']
PVCy5nW4U9BVfieeiN5dZv9pBrTpdj6sdp, ['0.00000000', '1254.47000000', '19817.10920940', '17960.49925098', '15105.21937572', '0.00000000']
PKX9ZTQpCmitvDYXVdBf8ZHineDerLg5dn, ['0.00000000', '15708.32823732', '0.00000000', '15923.84602067', '15928.16602067', '6409.39800000']
PXkCvCNisW9oZnpe19WSoWLpNXnUYoZks3, ['0.00000000', '10084.24000000', '10192.78000000', '10299.70000000', '11405.57252222', '11517.35252222']
PAxgDBnsk7KVS1YgHYrUncCRi3uDDasR8s, ['6859.42090909', '8959.42090909', '9359.42090909', '9359.42090909', '9359.42090909', '9359.42090909']
PCJuZxubM4d1GeB7ram8SZXJDgNeVvitiD, ['8771.37216303', '8850.21216303', '8871.81216303', '8871.81216303', '8871.81216303', '8871.81216303']
PKRgc6TtU32PkKMEiSJGGbyzFLFCmxKXcE, ['8800.30705332', '8800.30705332', '8800.30705332', '8800.30705332', '8800.30705332', '8800.30705332']
PG2FU8mijexKbczMzzr4tsKFqMgFMWULRt, ['8792.94750390', '8792.94750390', '8792.94750390', '8792.94750390', '8792.94750390', '8792.94750390']
PECpskQVz5eh3bR9xcEKp8W8zVMKeWJG2Y, ['0.00000000', '0.00000000', '13039.14983917', '13039.14983917', '13039.14983917', '13039.14983917']
PKh4nRBJ4TPnnHkFKtR2sLLHt6HTwYP4eK, ['8625.24994054', '8625.24994054', '8625.24994054', '8625.24994054', '8625.24994054', '8625.24994054']
PVfYTrYFWxvTomVAUT6Q1h5DnBdzLuy1Su, ['0.00000000', '10071.28000000', '10179.82000000', '10289.98000000', '10395.28000000', '10505.44000000']
PAW5RqKgKTWX5cnBtPwYoHDoVLTKpqz1w1, ['8534.99000000', '8534.99000000', '8534.99000000', '8534.99000000', '8534.99000000', '8534.99000000']
PNQtrFDUFbNDP4UMYSaBougi32zWCW8Jhe, ['0.00000000', '10019.44000000', '10127.43863927', '10242.45771968', '10346.13644039', '10454.67516054']
PVp3ewrC4ChqZBhX3aHkhPRdaMNMGsMUDG, ['0.00000000', '10019.44000000', '10132.29882085', '10237.59790156', '10339.65698267', '10443.33570379']
PEF7LqKcfj321NEzB5jbzys1Ai4RC3hMwE, ['0.00000000', '10019.44000000', '10129.59860664', '10234.89768745', '10338.57676806', '10444.95548849']
PJHGerMf1HQXYgW9hfeZBaWar3UXHBvQ8L, ['0.00000000', '10022.14000000', '10125.81868583', '10232.73776674', '10339.65684745', '10444.95556802']
PUnmbV1pTtzXH4LFwJWcoDgudf4i59mEC1, ['0.00000000', '10021.06000000', '10126.35866648', '10230.03774739', '10335.33682820', '10442.25554960']
PJyyR6vYh7SSmZZXqndbbpcfj5cHVx7GCy, ['0.00000000', '10019.44000000', '10124.73866589', '10230.03774660', '10335.33682741', '10439.01554826']
PK7VDr9UctgKcbj8sXVCHTeTUy4KhS7sXQ, ['15366.33366969', '15366.33366969', '5101.91575122', '5101.91575122', '5101.91575122', '5101.91575122']
PXHUxAD8yzPeXzuZDqSWdgtQQEdqmQ7rZW, ['0.00000000', '10019.44000000', '10123.11866533', '10228.41774654', '10332.09682735', '10434.15554861']
PGV2xdxhhx7Mqp8tH4EZtePXHdxLXvdohi, ['0.00000000', '10012.96000000', '10113.40000000', '10221.94000000', '10327.24000000', '10437.40000000']
PWPDHxa9AjfjP42cwFdCGqisRVQLJEfYHc, ['0.00000000', '10001.62000000', '10108.54000000', '10215.46000000', '10324.00000000', '10430.92000000']
PBJn2C23NkgHLiuf5sz5H1wXdfbjrPd8jv, ['0.00000000', '10000.00000000', '10105.30000000', '10206.82000000', '10279.72000000', '10357.48000000']
PDA95geW844qL4SvhuXCMBXf2kGRzbPYQa, ['0.00000000', '10009.72000000', '10048.60000000', '10157.14000000', '10265.68000000', '10379.08000000']
PVv3T5hpSVhkirS9xmXQYbcCDmwLWszbFT, ['8448.85000000', '8448.85000000', '8448.85000000', '8448.85000000', '8448.85000000', '8448.85000000']
PB2pTbJdkkzHenaGyeALPo21D9Y9kxBLZ4, ['0.00000000', '10064.80000000', '10174.96000000', '10255.42000000', '10046.98000000', '10046.98000000']
PL8ksSatvx53iDgAEajbZ4s3YsKpYrvAPC, ['0.00000000', '10004.86000000', '10111.78000000', '10115.02000000', '10110.16000000', '10110.16000000']
PC4mrzo8SztWaSLTzSsrugKWDfUbNdfJEJ, ['0.00000000', '10012.96000000', '10022.68000000', '10011.34000000', '10121.50000000', '10231.66000000']
PAxQ5MaXAcNk82Xx73c7vb1tCvYwyiVMH2, ['0.00000000', '0.00000000', '0.00000000', '0.00000000', '25197.99000000', '25197.99000000']
PJNYpmL8CY4CFfc9GQZu3jw63nMWwn8P2H, ['0.00000000', '10014.58000000', '10022.68000000', '10008.10000000', '10119.88000000', '10230.04000000']
PDJQUArVbz9eqTtzeaUWSARYb8UXCMx9RN, ['0.00000000', '10014.58000000', '10021.06000000', '10011.34000000', '10119.88000000', '10228.42000000']
PQHstQjCFTQcG3nV5ExgGNgnAPWgGu5Jko, ['0.00000000', '10014.58000000', '10024.30000000', '10009.72000000', '10116.64000000', '10228.42000000']
PV4H6mgVZpwnamMhkQraJbuwhiVkCq5XuY, ['0.00000000', '10014.58000000', '10022.68000000', '10011.34000000', '10115.02000000', '10228.42000000']
PKdNyjYepeXKrpJAfwJqj2dXLHeE1Lumen, ['10059.94000000', '10071.28000000', '10012.96000000', '10118.26000000', '10100.44000000', '27.54000000']
PHqwv6bRHWU6BQoeEAT9RHnMvJRLtXW3fG, ['0.00000000', '10012.96000000', '10021.06000000', '10009.72000000', '10118.26000000', '10228.42000000']
PCSHAyqJW7rUD2kazWESJdPh2Rt4deZevS, ['0.00000000', '10014.58000000', '10021.06000000', '10011.34000000', '10115.02000000', '10226.80000000']
PRgsrRQzCi5qCbxSe6hNje6oUNTJY7b8Aw, ['0.00000000', '10014.58000000', '10022.68000000', '10009.72000000', '10118.26000000', '10223.56000000']
PDC6x3nKvNv3pP9nrpL3FsMHKWjA28MGRN, ['0.00000000', '10012.96000000', '10019.44000000', '10009.72000000', '10118.26000000', '10228.42000000']
PSVmxX5A6TM1ogEoqWUNFjDUTN2UySWA7c, ['0.00000000', '10016.20000000', '10022.68000000', '10009.72000000', '10113.40000000', '10225.18000000']
PJMPw3f8ZRwgS5M3D3emvkjPxBVzvqhDBz, ['0.00000000', '10012.96000000', '10024.30000000', '10009.72000000', '10115.02000000', '10223.56000000']
PFgGb6JYvoZ4DKMzdGPc2sG3JA7r1xTAEh, ['0.00000000', '10012.96000000', '10022.68000000', '10008.10000000', '10113.40000000', '10228.42000000']
PTEcS9MQpuGResV4xCUptjYFoXGPwMyEkm, ['0.00000000', '10014.58000000', '10021.06000000', '10009.72000000', '10115.02000000', '10223.56000000']
PJDXxuHTD3JKpVYCQZ5wpsH1tVQF3evUDH, ['0.00000000', '10014.58000000', '10022.68000000', '10009.72000000', '10113.40000000', '10223.56000000']
PW4f1ukMufsMn2NWX3GugCPfFW63cMJzur, ['0.00000000', '10014.58000000', '10021.06000000', '10009.72000000', '10115.02000000', '10221.94000000']
PJVM1PpyV3mUDVBs5dATMdqixtkGpgoN8G, ['0.00000000', '10014.58000000', '10021.06000000', '10009.72000000', '10113.40000000', '10220.32000000']
PMARBcK3dZrg1DoH2kX1xeLXwGNUFq62Zb, ['0.00000000', '10016.20000000', '10021.06000000', '10009.72000000', '10111.78000000', '10218.70000000']
PMRgyGNBiU9sfveGUScxitpw8DtTSjdY2L, ['0.00000000', '0.00000000', '0.00000000', '16570.60000000', '16798.48000000', '16955.08000000']
PLoyjwRCQZf9yrUaxsdRXVkinmhRMcWTFi, ['8304.92134088', '8376.20134088', '8376.20134088', '8401.04134088', '8408.60134088', '8408.60134088']
PVD5t3YdZWuB3kE5ieuHuk69P6WhcDueBA, ['0.00000000', '10029.15994335', '10042.11994335', '10048.59994335', '10052.91994335', '10056.15994335']
PSUDwvwj8DQA293JVe6WXEuYBkADdzxdy4, ['0.00000000', '10001.08000000', '10011.88000000', '10017.28000000', '10021.60000000', '10023.76000000']
PAi2MGgSuBYxx4D2TUdhzWmRQwwvozAbGU, ['8345.06582115', '8345.06582115', '8345.06582115', '8345.06582115', '8345.06582115', '8345.06582115']
PH7u35AtcX9v5adZNAkae5DJ6bkV586vjV, ['0.00000000', '10011.34000000', '10014.58000000', '10009.72000000', '10004.86000000', '10000.00000000']
PNrCFKQvh6ar9XL4m2qUdS6pZxsPyQCrHT, ['0.00000000', '10027.54000000', '10050.22000000', '10012.96000000', '10076.14000000', '9428.53000000']
PMyzr9uWQd54fPmmvG7VwyHDF19m9PRNCf, ['17093.61605920', '15246.18873107', '13370.65146264', '3470.92741009', '0.00000000', '0.00000000']
PUHDbbr3VuT7Jvh9HBBrw1BYEkDMgWfStF, ['0.00000000', '10029.16000000', '10064.80000000', '10017.82000000', '10084.24000000', '8811.69000000']
PSM5vCyb3w1HLJJyzgKk5eokeH79vAS4p9, ['8147.52000000', '8157.24000000', '8168.04000000', '8171.28000000', '8173.44000000', '8174.52000000']
PTv7EqZtEzx4qXEhZrnkEpMpAHFLtZoYZ7, ['8136.82988143', '8136.82988143', '8136.82988143', '8136.82988143', '8136.82988143', '8136.82988143']
PRXqRE8JvGBadRGa9dZqugsAEx9r7UJVzp, ['0.00000000', '10030.78000000', '10061.56000000', '10004.86000000', '10021.06000000', '8172.19000000']
PGTBHVgMsgUYWQg6QakPKX4S5y9FdVS2Bv, ['0.00000000', '10030.24000000', '10064.26000000', '10011.34000000', '10079.38000000', '7540.77000000']
P9Be9uwYCVcULwEKbiudrGDQxixgt19zCV, ['8117.38765600', '7881.22765600', '7881.22765600', '7881.22765600', '7881.22765600', '7881.22765600']
PM5JGrG9vAGm43fdN6xacvyuYCumwrwqPc, ['0.00000000', '0.00000000', '47429.81984540', '0.00000000', '0.00000000', '0.00000000']
PT2bVkZTecfSCJADzvtesFq2SecfRoqNj6, ['7374.15477049', '7568.55180594', '7697.61098169', '8014.04775473', '8258.66506270', '8461.70277529']
PDxpKETUSJa7CnhrgmedmZa1skYAE5UKkp, ['7817.06976312', '7817.06976312', '7817.06976312', '7817.06976312', '7817.06976312', '7817.06976312']
PKYTAVdJ8H3AP2VEewTrF3vhJv7k7XedbV, ['7610.98826924', '7696.30826924', '7764.34826924', '7850.74826924', '7933.90826924', '7971.70826924']
PGYeBv5mfZaipyAbEwHEs1PY5JNTeGWCbE, ['7797.33654547', '7797.33654547', '7797.33654547', '7797.33654547', '7797.33654547', '7797.33654547']
PBXpTNKNGybu52g6W9jM8snQQ6N8WtF6YS, ['7632.37623762', '7692.85623762', '7755.49623762', '7800.85623762', '7809.49623762', '7809.49623762']
PKTc5epa1rsuTLDMzmv3suhp3a9LryoPwK, ['0.00000000', '10034.02000000', '10057.78000000', '10016.20000000', '10084.24000000', '6302.24000000']
PPD2RMqag9DG89fSCg5CHYghXMiSWGYuvM, ['7673.32070211', '7673.32070211', '7673.32070211', '7673.32070211', '7673.32070211', '7673.32070211']
PB5R7yrsXdMLWTJwNMKt3nr6Zvmm7Ar6qo, ['7667.94498720', '7667.94498720', '7667.94498720', '7667.94498720', '7667.94498720', '7667.94498720']
PULrUsS2ZotD4v8JvguwMtWCLiZFTW8N8Z, ['7591.93954377', '7591.93954377', '7591.93954377', '7591.93954377', '7591.93954377', '7591.93954377']
PEKHp1NqmT9GdsFCCPq3haRCYx2mUdaQpp, ['7589.00000000', '7589.00000000', '7589.00000000', '7589.00000000', '7589.00000000', '7589.00000000']
PHZjQZppCijBqCq7yjzvvw2tx9P3E5BC4b, ['0.00000000', '0.00000000', '45345.45281333', '0.00000000', '0.00000000', '0.00000000']
PBdNjpb7npkDE6VyWPDp1VbEbwSd4y8SQu, ['11123.20000000', '11238.22000000', '11345.14000000', '11456.92000000', '0.00000000', '0.00000000']
PUrxhf7PdNtgYfDBkuoojYCH3vL3yviT3u, ['0.00000000', '10025.92000000', '10061.02000000', '10017.82000000', '10021.06000000', '5034.02000000']
PKVdLFdd9LK1RCgZSGnkPTMSpsVf73mwQX, ['7521.19974060', '7521.19974060', '7521.19974060', '7521.19974060', '7521.19974060', '7521.19974060']
PHKfubGoeXWzfwYP9Ba3yH9pdR1Sw6WY7t, ['7368.91696813', '7437.83690809', '7478.87690809', '7530.71690809', '7603.07690809', '7650.59690809']
PHyP42wrmWAFpQJ3eKMEE4fRvCXTN4r8P2, ['0.00000000', '0.00000000', '0.00000000', '15007.56000000', '15012.96000000', '15017.28000000']
PEVB9DmEz6viBTP8S4YTo2W68dR6XM4LNW, ['0.00000000', '0.00000000', '0.00000000', '0.00000000', '22300.61998090', '22308.17998090']
PT7LBNPUTTbRRKzpmXBcEJLZ7YjQXyrFHS, ['7218.80447277', '7298.72447277', '7367.84447277', '7439.12447277', '7510.40447277', '7571.96447277']
PSLCx14a5g7nQyckjwQY6TJvDdR7dprioY, ['0.00000000', '0.00000000', '44050.44998090', '0.00000000', '0.00000000', '0.00000000']
P9QzNYkxbsgypbQ1jwJscbdgSfMgv7vLWX, ['0.00000000', '0.00000000', '0.00000000', '0.00000000', '19786.13861386', '23952.97584159']
PDX7enDZ2A57oTtyPzBfVoC5dxCzA6jxMn, ['21822.62886511', '21877.70886511', '0.00000000', '0.00000000', '0.00000000', '0.00000000']
PDbDGLC8GuzrnZyf2jpVRf3gNNq7LkKtW1, ['7172.46888340', '7219.98888340', '7265.34888340', '7338.78888340', '7346.34888340', '7357.14888340']
PCgBpUvCbtdoQLvsiPA76HmeKmzcrpq7Rf, ['10000.00000000', '10000.00000000', '10078.84000000', '8227.81000000', '2551.57000000', '2551.57000000']
PK642RWETEYANoCKR9a43u664UAkE8iYXG, ['10715.85955392', '10715.85955392', '10715.85955392', '10715.85955392', '0.00000000', '0.00000000']
PEvB5SkXrHW1pAjKUw6KQEZMwKKccyBinT, ['7124.47931840', '7127.71931840', '7127.71931840', '7127.71931840', '7127.71931840', '7127.71931840']
PQEw2knQHMuXtdaJ3a6Sy3prXaqzJ64pcH, ['7071.94010351', '7081.66010351', '7090.30010351', '7096.78010351', '7097.86010351', '7098.94010351']
PQ9SSkMh2CEzAfGpaA1ptXFP33kBrCvfM7, ['3500.00000000', '4500.00000000', '6000.00000000', '8000.00000000', '10000.00000000', '10500.00000000']
PLcywmVypUhPqiwA4PMpoYSBVm966HmtQP, ['7070.03281884', '7070.03281884', '7070.03281884', '7070.03281884', '7070.03281884', '7070.03281884']
PHatYP2ein7dWkBxiK89bbUdMcoknzgxTi, ['7058.46010987', '7060.62010987', '7060.62010987', '7060.62010987', '7060.62010987', '7060.62010987']
PLsB3zeRzCwo48ByteiW6UMoR8bU8Wcces, ['13625.38509304', '13638.34509304', '3625.38511567', '3628.62511567', '3629.70511567', '3630.78511567']
PM4BjotxKbnXvEK4g3PVAcCr3ACjyXUyr7, ['5312.30000000', '7245.21900000', '7245.21900000', '7245.21900000', '7245.21900000', '7245.21900000']
PMg3ZeasWx5ccPbvZgnsicyguxXEgiWGSy, ['15652.15466457', '15652.15466457', '2550.82983997', '2558.38983997', '2558.38983997', '2558.38983997']
PS1yY1P89fwXXiEfkENUwJfAKNctCpHA4C, ['10393.66000000', '10400.14000000', '10400.14000000', '10000.00000000', '0.00000000', '0.00000000']
PQzFqcayGwHeuFF2XNBfJUAPwxsPK9QKGA, ['24.00000000', '41080.18415841', '0.00000000', '0.00000000', '0.00000000', '0.00000000']
PF6TTA99UdiC4sCfmwR7SeG2trPN7oejt1, ['6656.22080330', '6719.94080330', '6787.98080330', '6875.46080330', '6976.98080330', '7043.94080330']
PM9p8HD5wdywMYZy6CVpf19EEVW2mh4P6G, ['10024.30000000', '10137.70000000', '10085.86000000', '10196.02000000', '270.54000000', '270.54000000']
PBZtUvLdtzAAyq5arDrEvLgMYM9FheEg2w, ['6703.48000000', '6756.40000000', '6822.28000000', '6880.60000000', '6894.64000000', '6918.40000000']
PWpju1BthpoiG2VPkkKKj9x4Mc9LKE57Qe, ['0.00000000', '0.00000000', '10068.04000000', '10178.20000000', '10278.64000000', '10375.84000000']
PRVcN9ZMqeamFKRo1fd7T1uydu5AAfXuL6, ['10069.66000000', '10014.58000000', '10116.64000000', '10226.80000000', '234.90000000', '234.90000000']
PQyDdszqYt9iwS1MQ1v7V6iU6AxbSBdtGy, ['10016.20000000', '10127.98000000', '10069.66000000', '10174.96000000', '249.48000000', '249.48000000']
PVWcajfZtgouH1qvZYpV7SnnAL8q4LAcmN, ['10219.78000000', '10219.78000000', '10219.78000000', '10219.78000000', '0.00000000', '0.00000000']
PMM3rMYa427X78thoYKgWZQeaLNJtoUDtG, ['0.00000000', '0.00000000', '10030.78000000', '10140.94000000', '10244.62000000', '10345.06000000']
PFGhhPqyJRSJi551TR1nU8RNwV3Vg7mkvt, ['0.00000000', '0.00000000', '10037.26000000', '10142.56000000', '10230.04000000', '10341.82000000']
PBii8wmMizQajZwj1txi2UN2VYLfoA4Fwv, ['0.00000000', '0.00000000', '10006.48000000', '10115.02000000', '10221.94000000', '10335.34000000']
PW6SDWNrUBcZnbHJG7BEdaNuTjMuDPcEWX, ['0.00000000', '0.00000000', '10006.48000000', '10111.78000000', '10218.70000000', '10325.62000000']
PJUteYNsHApquj85MZ6vUci8EciRqrnNYS, ['0.00000000', '0.00000000', '10006.48000000', '10105.30000000', '10212.22000000', '10325.62000000']
PLG4mUYY4YkJfTiQm7HaA24279ASrQfz6D, ['0.00000000', '0.00000000', '10006.48000000', '10102.06000000', '10205.74000000', '10312.66000000']
PNwkrUPA4hFkrf6Nx9nbA8byJwa2u9Qb48, ['0.00000000', '0.00000000', '10000.00000000', '10102.06000000', '10207.35872057', '10312.65780088']
PGjxSip6yqYspET3XUuZF8GFeS4M8HLByt, ['0.00000000', '0.00000000', '10000.00000000', '10100.44000000', '10205.73872057', '10312.65780158']
PDUQP7yCeEYHhsTRMEnKJShBr2bWoTPxfU, ['0.00000000', '0.00000000', '10000.00000000', '10100.44000000', '10204.11872099', '10309.41780190']
PDB666qdRWLwwAmtcG5PJ7r7G9B73ibsZL, ['0.00000000', '0.00000000', '10000.00000000', '10095.58000000', '10202.49872015', '10313.73780126']
P9vMwg58TvuvZvAoWo9ejo5T57p5aSSmhT, ['0.00000000', '0.00000000', '10006.48000000', '10106.92000000', '10194.40000000', '10302.94000000']
PVw7isaqiq5DubNJybT8jgssRPUgm4PrxV, ['0.00000000', '0.00000000', '10022.68000000', '10009.72000000', '10116.64000000', '10225.18000000']
PPDjL8XVStxiSWGWbgvKT2d1Vg1LvS86rj, ['0.00000000', '0.00000000', '10021.06000000', '10009.72000000', '10115.02000000', '10228.42000000']
PC2WztJHk5kFr54qfW1V38nJyQqxcq1xhq, ['0.00000000', '0.00000000', '10000.00000000', '10004.86000000', '10108.54000000', '10221.93780114']
PCGF9Nk6LmR61VWY8ubazDakpyj7ud7QyL, ['0.00000000', '0.00000000', '10000.00000000', '10004.86000000', '10110.16000000', '10220.31780106']
PEhryEkY6Jx7AKkh1A9gEmhdRYg8jmPSiC, ['6526.42274344', '6610.66274344', '6675.46274344', '6756.46274344', '6848.26274344', '6890.38274344']
PFUViEZuW2RfZrHjCrzmuX1CFQv6ENVfg6, ['0.00000000', '0.00000000', '10000.00000000', '10098.82000000', '10100.44000000', '10085.86000000']
PLaKHmBnoxzANx13EBRphp9ZyVyHw4Rs4X, ['10069.66000000', '10051.84000000', '10006.48000000', '10116.64000000', '0.00000000', '0.00000000']
PES2iZ4LaX5h8htFJSvknFmPZr9CdezJEZ, ['0.00000000', '0.00000000', '10008.10000000', '10093.42000000', '10046.98000000', '10052.92000000']
PH2tRKVxB6u2H8CSjKVH9pMZ4qLKenr8t8, ['10000.00000000', '10000.00000000', '10071.28000000', '5045.90000000', '2539.69000000', '2539.69000000']
PE9XgkiUKtVcb6fRufReeQyBn3c3ip6C44, ['0.00000000', '0.00000000', '10030.78000000', '10016.20000000', '10076.14000000', '10069.12000000']
PQQybLK1Z4cWRmcjhhmbEeRQmsinoFSY1K, ['0.00000000', '0.00000000', '10032.40000000', '10020.52000000', '10021.06000000', '10065.88000000']
PS6v8KViXrgPEsApEaRMc3mjUxDd6CN2ZU, ['0.00000000', '0.00000000', '10025.92000000', '10011.34000000', '10021.06000000', '10067.50000000']
PFz4Eur341XAWtCcQU2EhL8Ni9YooBxFp8, ['10000.00000000', '10076.14000000', '10025.92000000', '10019.44000000', '0.00000000', '0.00000000']
PPeSDguc3WvtjiNHX11w8wJLvLjBQbxmYR, ['0.00000000', '0.00000000', '10000.00000000', '10027.00000000', '10027.00000000', '10027.00000000']
PSn69aCNZVuxJpSoitRTZasW94wdDyebiK, ['10001.08000000', '10010.80000000', '10025.92000000', '10035.64000000', '0.00000000', '0.00000000']
PHGwCRmmSQEg9c4txzCca5J5E6iYqXaWa9, ['0.00000000', '0.00000000', '10002.16000000', '10016.20000000', '10016.20000000', '10016.20000000']
P9eqLvJNEtDxX7u1J6L3ameG3thNb2GmBU, ['0.00000000', '0.00000000', '10000.00000000', '10000.00000000', '10000.00000000', '10050.22000000']
PJow5odR4oov9oduwnJs1ygFjMCaeUaroq, ['0.00000000', '0.00000000', '10012.96000000', '10006.48000000', '10004.86000000', '10001.62000000']
PUsUJJtiBBGU8EvuYPKPLR47Q99fvLmMME, ['10003.24000000', '10011.34000000', '10003.24000000', '10004.86000000', '0.00000000', '0.00000000']
PAMzknBZycfjiykMNhCj4UiKBSFCNJo2t9, ['10003.24000000', '10011.34000000', '10001.62000000', '10004.86000000', '0.00000000', '0.00000000']
PCp3ii3weADXxkrX3JgAzfxiQK6QPh1ZPC, ['0.00000000', '0.00000000', '10000.00000000', '10000.00000000', '10000.00000000', '10000.00000000']
PRxeBj3yB4EzD84Fe9tboTqV2gn6nPrEPg, ['0.00000000', '0.00000000', '10000.00000000', '10000.00000000', '10000.00000000', '10000.00000000']
PGhGuivdKCmVePpKtpSDk9SgHSuSeVTmBd, ['0.00000000', '7988.11390886', '7988.11390886', '7988.11390886', '7988.11390886', '7988.11390886']
PVH42sk7kGHz5SbeAfPe25zK84gnTZERC4, ['6463.30460223', '6545.38460223', '6624.22460223', '6674.98460223', '6761.38460223', '6803.50460223']
PMCxxakoof4wwE4kJWHRRvDot5HZkrUogt, ['7679.02354391', '7781.62354391', '7879.90354391', '7993.30354391', '8045.14354391', '0.00000000']
PVAqvREa9J5EYCDigWJ7BeLzrPEGhXJUU6, ['6530.00000000', '6546.20000000', '6553.76000000', '6555.92000000', '6555.92000000', '6555.92000000']
PJZLEfvBEAp7qyR8Xy8xDJLo4CBZU2BUrR, ['12999.51933275', '13067.55933275', '13007.97979152', '0.00000000', '0.00000000', '0.00000000']
PVtm86BoA4Uw2CZgq6XgUNZPFvVUpvnn4e, ['6503.50998090', '6503.50998090', '6503.50998090', '6503.50998090', '6503.50998090', '6503.50998090']
PQzZb8RFe844PbtcW2YzSb6v2V9Xvdr8yt, ['0.00000000', '0.00000000', '10027.54000000', '10011.34000000', '10019.44000000', '8800.36000000']
PUHCh7mkZkUBPuYKfCyXGqzstEHZSRXW5R, ['6459.89161628', '6459.89161628', '6459.89161628', '6459.89161628', '6459.89161628', '6459.89161628']
PDNcXBpr38UFFfGmwniWW1jTMBCUzRVH2G, ['38650.89108911', '0.00000000', '0.00000000', '0.00000000', '0.00000000', '0.00000000']
PDxUfaRZaau58CCEMwZUS4sdVcvCzvFJBL, ['6365.94059405', '6365.94059405', '6365.94059405', '6365.94059405', '6365.94059405', '6365.94059405']
PGjuphDzvfdY4fXmKmHtm1CG6ik4suidy2, ['6363.97967701', '6363.97967701', '6363.97967701', '6363.97967701', '6363.97967701', '6363.97967701']
PUwsLgNVK5ppknWZYnTHRddmRYnFYpHBMp, ['6327.16221615', '6340.12221615', '6370.36221615', '6379.00221615', '6379.00221615', '6379.00221615']
PAB42YtHztXW6zcyReZkbJ5F98VhYh17Ln, ['10000.00000000', '10000.00000000', '10109.08000000', '5071.82000000', '1277.94000000', '1277.94000000']
PAXdUz6nHLsUmdkd4acPYkLUpfHuC5WT4Y, ['6265.48950185', '6269.80950185', '6269.80950185', '6269.80950185', '6269.80950185', '6269.80950185']
