PHR Address,Snapshot 1,Snapshot 2,Snapshot 3,Snapshot 4,Snapshot 5,Snapshot 6
PEmgw4E8EhBqUe6NUcwiFAbBMyUiJ54qXj,0.00000000,2.18290587,0.00000000,0.00000000,0.00000000,0.00000000
PKY1Nw27GtR1H9S5odyr1A1prG1WRMKYxU,0.36087247,0.36087247,0.36087247,0.36087247,0.36087247,0.36087247
PBVgsSzaqzTbPxM5NEEaFMzKPFfJcc4tmJ,0.36053951,0.36053951,0.36053951,0.36053951,0.36053951,0.36053951
PDre755WeJJeREiHVX5Sq8DZhus7xS6tWY,0.36003078,0.36003078,0.36003078,0.36003078,0.36003078,0.36003078
PE4vfNXA47Shy3jx6B5GFwCtS14iimoiFx,0.36000000,0.36000000,0.36000000,0.36000000,0.36000000,0.36000000
PKVnBnq6quLz5niqwCbtmc6urjVZfgdBH7,0.36000000,0.36000000,0.36000000,0.36000000,0.36000000,0.36000000
PC1sA9UKKzW84kGJKFtGXh849cy3Nk3fb8,0.36000000,0.36000000,0.36000000,0.36000000,0.36000000,0.36000000
PG3erWWXUfpafCzi57sDCkSXHc8UvsrcLG,0.36000000,0.36000000,0.36000000,0.36000000,0.36000000,0.36000000
PRZAmrJrWd9XNLiwFfXNqA7DjJh4xXgvNj,0.36000000,0.36000000,0.36000000,0.36000000,0.36000000,0.36000000
PWtR2UWkFXuTQo6UppEbPd5L66R6g6U8YM,0.00000000,0.00000000,2.15995818,0.00000000,0.00000000,0.00000000
PTSPvZGRDi7ppyNEhwJqNUeXNQGJ7g3DiH,0.35994790,0.35994790,0.35994790,0.35994790,0.35994790,0.35994790
PD96DH1hn5WeDa13gCjJp6WuqdHRg5QpuM,0.35988610,0.35988610,0.35988610,0.35988610,0.35988610,0.35988610
PFrC6hWkAY2eAEWBzBVjDxgNrfEX8xa3Se,0.35982164,0.35982164,0.35982164,0.35982164,0.35982164,0.35982164
PPz2EMWnLrNeGyBXLFfk26VejEUhdmCTAL,0.35940530,0.35940530,0.35940530,0.35940530,0.35940530,0.35940530
PNM27Wb3C7W43Ssf9XaCugp3XPSd7ekUH3,0.35802242,0.35802242,0.35802242,0.35802242,0.35802242,0.35802242
PVMBAgkNc5rA8bthAWGy53mftqq1cSVsTT,0.35522551,0.35522551,0.35522551,0.35522551,0.35522551,0.35522551
PDqNtFosZBz3tXvzCHrWT76wqpgtFVK2JN,0.35510976,0.35510976,0.35510976,0.35510976,0.35510976,0.35510976
PPkPjrq9teJ1ndJJLpqAEohm2wdBq1Ujim,0.35355889,0.35355889,0.35355889,0.35355889,0.35355889,0.35355889
PKNLLSYHBobEV1vEKCoRK5PRAh5umF3oqi,0.35288288,0.35288288,0.35288288,0.35288288,0.35288288,0.35288288
P9rCAwsv9upzsU8ANdMpqv3qEcZyXj3pkt,0.35283778,0.35283778,0.35283778,0.35283778,0.35283778,0.35283778
PBt1AvhARuHpbC82xJWqw4xpCkGTS8i1Xn,0.35250749,0.35250749,0.35250749,0.35250749,0.35250749,0.35250749
PH2zwyjR4JEFzsNnRvKyKvXB5UQN7EkwST,0.35214901,0.35214901,0.35214901,0.35214901,0.35214901,0.35214901
P9qi1DUXZz9pR36TbSbAUPrKqK9kpSEKLR,0.35163700,0.35163700,0.35163700,0.35163700,0.35163700,0.35163700
PNays4UUvbKCHhMu86Qd8FerLv4N5TX7ov,0.34429159,0.34429159,0.34429159,0.34429159,0.34429159,0.34429159
PXv1GrsfHZJBd2ZRVWDem8rn54G8nEA8F1,0.34407779,0.34407779,0.34407779,0.34407779,0.34407779,0.34407779
PNVL5NeR2wtyCqyxkBAK4pGde6hPUTSHdz,0.34370889,0.34370889,0.34370889,0.34370889,0.34370889,0.34370889
PGKC4gMiPbCYK78E4Rg5WCYPfZBxFF3NPB,0.34082100,0.34082100,0.34082100,0.34082100,0.34082100,0.34082100
PXMdX8HrDAhVbDKdj3mkPrSHihZsYp3hwS,0.34048691,0.34048691,0.34048691,0.34048691,0.34048691,0.34048691
PJZMXJVBUtyEp6HLRRKZjCeScx2fAYZnPm,0.34012550,0.34012550,0.34012550,0.34012550,0.34012550,0.34012550
PTTLcQAWkiGsypY1eWD1cYNF2JceWZe26h,0.33855245,0.33855245,0.33855245,0.33855245,0.33855245,0.33855245
PQjT3mEeWPqCawzAbMiyf2HAWrvHdGF5hW,0.33733609,0.33733609,0.33733609,0.33733609,0.33733609,0.33733609
PFeyKZPUZZotaKEq9TpCD4K9bCc1PnDrkk,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.01870616
PLg6QgJPcsA8zTL2FaWEDpxb9TfRjxQQJd,0.00000000,0.40096744,0.40096744,0.40096744,0.40096744,0.40096744
PUJiQDwpejZ9gcsq3bfS7XKwEbcarrb3Br,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PBhVxNoV5sBXMiizKXEs8d92LoET7t4ewK,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PD1TJM35kj6fyAVMULCEmG3AgRmNNUpWE1,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PLFJuVS9NTQUxEKa3QifnGuevBPkdGVsPg,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000
PPpRyokY9LKDACLqMLKe4zqxGXWewXojcG,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000
PD6UZutVPXZbuNqTEjTaBgq9UA3MDVskEn,0.00000000,0.00000000,0.00000000,0.99997740,0.99997740,0.00000000
PRAmZgbXbomYJmz99kPujwRQATQinDkVDY,0.00000000,0.00000000,0.00000000,0.00000000,0.99990980,0.99990980
PDjfPSAaB3uvVRbzwLfK3FfQ2pRWegC8Z9,0.99000000,0.99000000,0.00000000,0.00000000,0.00000000,0.00000000
PCdTGjjdJrYXHWFJnpvxvLbymTrovnMiWw,0.32996260,0.32996260,0.32996260,0.32996260,0.32996260,0.32996260
PCzdoiPTWNvDSSXha16ARXFQbyn4PaxtGM,0.32419480,0.32419480,0.32419480,0.32419480,0.32419480,0.32419480
PT5cq3kU99DWXjxyeS5PGJHD2pANBAYWRy,0.32130343,0.32130343,0.32130343,0.32130343,0.32130343,0.32130343
PLJQhibV2JBgwhsRymuMbNT3cLJHKv432k,0.31595992,0.31595992,0.31595992,0.31595992,0.31595992,0.31595992
PSHWre2SLq6KijHSt95maChxF6St1qbpyf,0.31468874,0.31468874,0.31468874,0.31468874,0.31468874,0.31468874
PNqscSsAduMcbYTJaLGFMyJqqVrcDA8yVs,0.31282031,0.31282031,0.31282031,0.31282031,0.31282031,0.31282031
PTbRuHF4mEuy7sHbGgQqaVd3cKJoVjkEQe,0.31111132,0.31111132,0.31111132,0.31111132,0.31111132,0.31111132
PCpNJiPuatbcupQHnNNEzK1W3VdhzVwJJo,0.30943148,0.30943148,0.30943148,0.30943148,0.30943148,0.30943148
PEdrzfvRRgWofEvYiri1DEgKsPjrMaP19a,0.30399392,0.30399392,0.30399392,0.30399392,0.30399392,0.30399392
PL9rf9VuMyDype1SkMQ3EB5urtT28WXnY2,0.30329130,0.30329130,0.30329130,0.30329130,0.30329130,0.30329130
PEcoDW67vKnFVgA7FLTf3b2kqcxDKnPmod,0.30101202,0.30101202,0.30101202,0.30101202,0.30101202,0.30101202
PCpuAhUhgzX3mSCEub8GA49XGytSMhWffG,0.00000000,0.00000000,0.45131221,0.45131221,0.45131221,0.45131221
PRXqidwy5NoL5HETKSYCGcyuQ5tgK35Hqk,0.29996880,0.29996880,0.29996880,0.29996880,0.29996880,0.29996880
PKHvX4UZb19SjKWjM5wL9Yh374jBdaHJar,0.29995460,0.29995460,0.29995460,0.29995460,0.29995460,0.29995460
PBVsacBeRMyW1f8wRRw8maDyLCBqujGJjh,0.29990000,0.29990000,0.29990000,0.29990000,0.29990000,0.29990000
PXf2vkRVcTeugDTZ4AMS3PQReLr35SaSBq,0.29989736,0.29989736,0.29989736,0.29989736,0.29989736,0.29989736
PBPQhVjiJoT1ZSxcJ7wsHH5onbcS5VxFca,0.29983170,0.29983170,0.29983170,0.29983170,0.29983170,0.29983170
PTf1fvs1e4aYBFFyyDfisGkjtskYQr4Tdt,0.29924485,0.29924485,0.29924485,0.29924485,0.29924485,0.29924485
PP4JHDNJceFyVR8ZaBDnWS6jJy7z62nNNi,0.29900000,0.29900000,0.29900000,0.29900000,0.29900000,0.29900000
PKdXAnaRRyV3dxqgh98T6jHi2aWXiFBncJ,0.29717638,0.29717638,0.29717638,0.29717638,0.29717638,0.29717638
PMRCLY92yBPLDavj8N4Mfc2aEVo6MSMgrb,0.00000000,0.00000000,0.44462678,0.44462678,0.44462678,0.44462678
PLbW123Z94ZhTq9FBABQMNccyuNaDs6FJ4,0.29607128,0.29607128,0.29607128,0.29607128,0.29607128,0.29607128
PSbwccw6qJ3iL9tQw1jTFnfkDZqLNCTqsf,0.29606637,0.29606637,0.29606637,0.29606637,0.29606637,0.29606637
PTUEkP4NgNkMbkjY33Y3rfHidtwzVmPkMe,0.29581151,0.29581151,0.29581151,0.29581151,0.29581151,0.29581151
PBZKWYg2d5Qr625b8tBz7QR7CutiVm9umR,0.29490671,0.29490671,0.29490671,0.29490671,0.29490671,0.29490671
PMBZA8pFMJkeyzUtpfMnRgcdV8dNmxW7QF,0.00000000,0.00000000,0.43978574,0.43978574,0.43978574,0.43978574
PQ2SuyNhDinazU8RPdXpgYowdLxF3QNUwY,0.00000000,1.75896841,0.00000000,0.00000000,0.00000000,0.00000000
P8ysvqRAcTsQmZfXvTSzqNJdcNmBePfJaw,0.29000000,0.29000000,0.29000000,0.29000000,0.29000000,0.29000000
PCxcrnfNy7xWo8atHipg51hiiXYC53ejVw,0.28974360,0.28974360,0.28974360,0.28974360,0.28974360,0.28974360
PLuRKGUB2C7z7AvFey4cQvQZoZmubV3bPa,0.28949541,0.28949541,0.28949541,0.28949541,0.28949541,0.28949541
PLL5NyYSXDKXkLYreLcP6TYH2CBHZnNnoB,0.28782269,0.28782269,0.28782269,0.28782269,0.28782269,0.28782269
PSsJtKHCuWTdbQ2dA8dWqufY8tLkwYsep6,0.28738168,0.28738168,0.28738168,0.28738168,0.28738168,0.28738168
PECVv23bZZDfSsTvEY9wzTmCfRznrWUP6d,0.28723958,0.28723958,0.28723958,0.28723958,0.28723958,0.28723958
PBhvn7ME3syeKmqSCcYfmtXZnMsg7HoFJB,0.28592607,0.28592607,0.28592607,0.28592607,0.28592607,0.28592607
PSnKLGzuGdKG5iESxd8giKqVGtVcmUyQp2,0.27997740,0.27997740,0.27997740,0.27997740,0.27997740,0.27997740
P9oe5ufBnKKisoH7Q3MMCdBU4Q9kknUfDG,0.27625433,0.27625433,0.27625433,0.27625433,0.27625433,0.27625433
PXWUohU1QvMHNH2Y4pfms1T78cF9F5H5Fw,0.27398443,0.27398443,0.27398443,0.27398443,0.27398443,0.27398443
PPx2UTj5J64wiUeLZYi2NKpwHuLzzEN575,0.27366520,0.27366520,0.27366520,0.27366520,0.27366520,0.27366520
PWj8ps95BVXVF2MxUvuFSK6fse2ox62djo,0.27351514,0.27351514,0.27351514,0.27351514,0.27351514,0.27351514
PGhrmgD7eshHvgtVWzQXkCRypzwPQQgYqH,1.63570691,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PAJ78yfGmQ4w1xJGvJmDx52SUfbUg6ap3c,0.27192458,0.27192458,0.27192458,0.27192458,0.27192458,0.27192458
PBgKAwpGK9pcVDXk3J118Em9VFi5cKmnw1,0.00000000,0.81243471,0.81243471,0.00000000,0.00000000,0.00000000
PDsPGkYwXg7rAwvkVgWpKBDoJRCYeBsaiX,0.26990000,0.26990000,0.26990000,0.26990000,0.26990000,0.26990000
PTKomqtzV63yZtUfrWuds8F4Rr5fRcsfbL,0.00000000,0.00000000,0.53974069,0.53974069,0.53974069,0.00000000
PMbKfajVHLn6usMfcgjayUqcgPmrwQsCAu,0.26980032,0.26980032,0.26980032,0.26980032,0.26980032,0.26980032
PSDGtTzN799hJiAnAR5HRXybtUQ9C5vep5,0.26948967,0.26948967,0.26948967,0.26948967,0.26948967,0.26948967
PHWJ8RxyH63PZWGUu9bb4bMuHq4Xw44Y3g,0.26880091,0.26880091,0.26880091,0.26880091,0.26880091,0.26880091
P9zsgm7dxwQwc34ocrWZNZoP6tPm9NsfaS,0.26786301,0.26786301,0.26786301,0.26786301,0.26786301,0.26786301
PANA8HvMgiB9T5DB6p4xdhb3A9yJeHUKN5,0.79991830,0.79991830,0.00000000,0.00000000,0.00000000,0.00000000
PNXKNDqJnRmmFciErUZ7smR4KV5zRikoGf,0.26641594,0.26641594,0.26641594,0.26641594,0.26641594,0.26641594
PAKzX8TDDvFLrgDzvc2xhe43RqkQVJCEhd,0.26541481,0.26541481,0.26541481,0.26541481,0.26541481,0.26541481
PBfL1NuqWVuDPXhNXS6FceDRMyqXRPRFrX,0.26399333,0.26399333,0.26399333,0.26399333,0.26399333,0.26399333
PL1YM1wUQXRhFuyh6CzWpuLXbLAZ5Q267A,0.26175741,0.26175741,0.26175741,0.26175741,0.26175741,0.26175741
PD2dWDvJwJwLYebTK4F9zJYzFrmydNLHWh,0.26115639,0.26115639,0.26115639,0.26115639,0.26115639,0.26115639
PAfkkfeZo9NTdaZsnnUCtj3WCYCmQUKtZB,0.25965263,0.25965263,0.25965263,0.25965263,0.25965263,0.25965263
PBy5p971b1ug6x2CSvrW2ENUB5ijDPXyCj,0.25916070,0.25916070,0.25916070,0.25916070,0.25916070,0.25916070
PEtburqjFjvrXEE6zvjr5QZWsXUVKT5w71,0.25707459,0.25707459,0.25707459,0.25707459,0.25707459,0.25707459
PJb14kuEHwN3yCAJjVh11gyiGuRmBRqWjv,0.25647006,0.25647006,0.25647006,0.25647006,0.25647006,0.25647006
PKNrbgg75L3Ke9E9vsMZtaht3CrtKvn5or,0.25620987,0.25620987,0.25620987,0.25620987,0.25620987,0.25620987
PKXUa5Lk5jEyVfu8M7Rcs54ZEo88932SQu,0.25620169,0.25620169,0.25620169,0.25620169,0.25620169,0.25620169
PGhbzQKgUttyBoRWMRCLxsBhJPBUJhhvkJ,0.25615027,0.25615027,0.25615027,0.25615027,0.25615027,0.25615027
PNwo686LRPNC42u7k9xfdbLzY6Qv3P2ukG,0.25612648,0.25612648,0.25612648,0.25612648,0.25612648,0.25612648
PKWhruRhSycb6Rv3XosjjPi4skBFBF8NBv,0.25611219,0.25611219,0.25611219,0.25611219,0.25611219,0.25611219
PNfUmbjVvQk5sCmM3QPJ92rBx4mryMF8Ji,0.25594176,0.25594176,0.25594176,0.25594176,0.25594176,0.25594176
PA6tuYGeiBzVqiQh2K8v2Qg9P94Ubi5AGG,0.25580943,0.25580943,0.25580943,0.25580943,0.25580943,0.25580943
PUHLJxgJj1GdtcN2aswqfsNnJ91ru6qTmR,0.76726131,0.76726131,0.00000000,0.00000000,0.00000000,0.00000000
PHUVe9v8xaeQEuQtzeFdVF9VZZymMEbz7K,0.25484124,0.25484124,0.25484124,0.25484124,0.25484124,0.25484124
PCWyATASRCioEbHGv4QC6uJprKK3zDBbFK,0.00000000,0.00000000,0.00000000,1.51211897,0.00000000,0.00000000
PQQJJ7zHRsHWgxeFr7wbL1yRKzjiCDGPTh,0.25144697,0.25144697,0.25144697,0.25144697,0.25144697,0.25144697
PDQLWf2xKThjgztdZ4QZqmmx5HtPi5NUpr,0.25132915,0.25132915,0.25132915,0.25132915,0.25132915,0.25132915
PDLTwaGwn6WMNS8TM6EZJ6xPdcLCgEv2Mt,0.00000000,0.00000000,0.00000000,0.00000000,0.74203608,0.74203608
PFpB3mGBvwQnqXqohBi19FUfizX3V62HBC,0.24691881,0.24691881,0.24691881,0.24691881,0.24691881,0.24691881
PW8Fv1CWeq2gTT7Q13cXexiosej5BjHto8,0.24479648,0.24479648,0.24479648,0.24479648,0.24479648,0.24479648
PSsdCZCpFkc1Dpbq7v9cYMipvtby7KJHAU,0.24296185,0.24296185,0.24296185,0.24296185,0.24296185,0.24296185
PAVh7rjjNuYpxudWtSjjXAgvaevNdNxceE,0.23967703,0.23967703,0.23967703,0.23967703,0.23967703,0.23967703
PHv6r91RTDiu1SMBgfTuWYXdbbDM22HBNm,0.23964520,0.23964520,0.23964520,0.23964520,0.23964520,0.23964520
PCDjUArofEaZeovTbJa6c7CxdRmwTqFcsf,0.71796442,0.71796442,0.00000000,0.00000000,0.00000000,0.00000000
PBncRoe7ip2bPRm8bxmw5xhCvJQM55FMy2,0.23877205,0.23877205,0.23877205,0.23877205,0.23877205,0.23877205
PGjLozCr3HGbFFrPrmtgSWS9fGt9fkkCt7,0.23845216,0.23845216,0.23845216,0.23845216,0.23845216,0.23845216
PSm3CaEAkd5JPmwFgyBQJT11pk4ciB8zvH,0.23721417,0.23721417,0.23721417,0.23721417,0.23721417,0.23721417
PAh6cPJ3qef9Egx643hEqHDnV2ZQWqpWZo,0.00000000,0.28415447,0.28415447,0.28415447,0.28415447,0.28415447
PRfT9uegnh1EwNqDe4HaU3hFN99AJ8gX9e,0.23359824,0.23359824,0.23359824,0.23359824,0.23359824,0.23359824
PLSzo8cfgVszNcPDbfaieYbzf77cgxhH55,0.00000000,0.00000000,1.39620559,0.00000000,0.00000000,0.00000000
PSs1ejCKEkjXKGSVkZRdyi4dZ54SXb6f94,0.23246480,0.23246480,0.23246480,0.23246480,0.23246480,0.23246480
PCxeoDeH8Fr8zEJQhVBrTmrvskQR9Xqxmz,0.23191153,0.23191153,0.23191153,0.23191153,0.23191153,0.23191153
P8krbfV94TC9P6No6Y1xjvpEtk3cP1coZD,0.00000000,1.39031355,0.00000000,0.00000000,0.00000000,0.00000000
PTPzYNdRnuVzvcN1QjceSgKyuUDR5hKwiD,0.69403352,0.69403352,0.00000000,0.00000000,0.00000000,0.00000000
PRBnXaxH2yo1uHqYte9WzhFdrM7WhEe5kV,0.23093310,0.23093310,0.23093310,0.23093310,0.23093310,0.23093310
PLkVEYq7jmXSJ8f81rz2m2sAv6wxLxrzAU,0.23076918,0.23076918,0.23076918,0.23076918,0.23076918,0.23076918
PSyXwuLBujiHd1sYW7uNM2HfbZJykPTsU4,0.23000000,0.23000000,0.23000000,0.23000000,0.23000000,0.23000000
PDBBexeZB6FoAYf5o4MVVVDSUDYrjkKj2Z,0.22967091,0.22967091,0.22967091,0.22967091,0.22967091,0.22967091
PEV65g336N2nrQmXZ1Kxyyp38PRPo4eLHz,0.22901567,0.22901567,0.22901567,0.22901567,0.22901567,0.22901567
PVQiuUHpySytVzkjrMHkLUyBn6SEfGQuDH,0.22880895,0.22880895,0.22880895,0.22880895,0.22880895,0.22880895
PBXPo3ZCSk4ktHaDTuS9LCz1Dpppp4pay7,0.00000000,0.00000000,0.00000000,0.00000000,0.68560090,0.68560090
PAh7p1LKjNZkZ4XXyMmjUnW8e4GexsYJdA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.36759480
PAV2txsKutD2HNADk6jG5mXrjQ7vHGBhJE,0.22573235,0.22573235,0.22573235,0.22573235,0.22573235,0.22573235
PRM9wNL3epyvZNzhsWjkLJCUBPg2LzMDTu,0.22397400,0.22397400,0.22397400,0.22397400,0.22397400,0.22397400
PUJn2iVATpqa1RZC8wcvnGu1467uPZ4akd,0.22088283,0.22088283,0.22088283,0.22088283,0.22088283,0.22088283
PJa2DTCHf3bsqqZLxbSwSUAifiKf7fdhDd,0.22085480,0.22085480,0.22085480,0.22085480,0.22085480,0.22085480
PDA7nWQEJmW1nEamoyeFYCikF49nYgsu95,0.22076942,0.22076942,0.22076942,0.22076942,0.22076942,0.22076942
PMPLazd9eyHCBCACvjEB892gB4wWS7hd97,0.22000000,0.22000000,0.22000000,0.22000000,0.22000000,0.22000000
PA2CcN2kMfC7aRu9L883J7zG3kBi7Qhkcn,0.21997740,0.21997740,0.21997740,0.21997740,0.21997740,0.21997740
PUAEr2uRC1aSpU4BQG3b45m1PS2wpmVBie,0.00000000,1.31962226,0.00000000,0.00000000,0.00000000,0.00000000
PX7gdtbxTBQMNK6L2BejaoS1VKPjgd33nk,0.00000000,0.43907790,0.43907790,0.43907790,0.00000000,0.00000000
PLXf1fr8sigcqtgTWiWu6NvyMU891BhwYk,0.00000000,0.00000000,1.31680909,0.00000000,0.00000000,0.00000000
PM1Qoq8h78qDgf94VbPypzEguKZCZJSkAo,0.21701276,0.21701276,0.21701276,0.21701276,0.21701276,0.21701276
PUq6YMaoGbjmYuPKWrYfPG6pwrKMTEuy7T,0.21600000,0.21600000,0.21600000,0.21600000,0.21600000,0.21600000
PHmffyBGfE8tHUc47Yx9Vaq2C1Repoo98C,0.21504144,0.21504144,0.21504144,0.21504144,0.21504144,0.21504144
PRKfbn2poeUYhqYNYWfALcfDQfhkB7cgHM,0.21315054,0.21315054,0.21315054,0.21315054,0.21315054,0.21315054
PCSmfsDsVq51qhfXYSh3vBNL6SUo6D8bPf,0.00000000,0.00000000,0.00000000,0.42571997,0.42571997,0.42571997
PXfgTopYvsEe8uC5PbJfEDnjRP6d7hjhm3,0.00000000,0.00000000,1.27698444,0.00000000,0.00000000,0.00000000
PF9PVcKhdJrjjg7iPUTwsv8HMj3xpeMgLL,0.00000000,0.99241810,0.28110610,0.00000000,0.00000000,0.00000000
PWF7YAnVM1pG6ckDZkwq1S1qQi9PbmgDA7,0.20968516,0.20968516,0.20968516,0.20968516,0.20968516,0.20968516
PMhA6D3KYV8EsavKEJ9hUFriac1uFsc6Rd,0.20877265,0.20877265,0.20877265,0.20877265,0.20877265,0.20877265
PWbkSzqvDBcrjUGYpMRn5ueSFu2r6vnimn,0.20680188,0.20680188,0.20680188,0.20680188,0.20680188,0.20680188
PPVmXeso7EiSJnX5A1k3VU4DPpkYUgs8Zn,0.20566899,0.20566899,0.20566899,0.20566899,0.20566899,0.20566899
PUzmS6DWN8BGANHuLu1oxDWYGV87XxBSvZ,0.20344946,0.20344946,0.20344946,0.20344946,0.20344946,0.20344946
PJA9R38JLJ8rmTkT3rToqU6M7QkVGu1Hcm,0.20335910,0.20335910,0.20335910,0.20335910,0.20335910,0.20335910
PRkGs8rtKSi2ptaLaJLrzNUo3KLwPEz5Wn,0.00000000,1.21879702,0.00000000,0.00000000,0.00000000,0.00000000
PEVF1bC4i7KgkZd2b27Aa4Mbo9xYhouE3b,0.60932574,0.60932574,0.00000000,0.00000000,0.00000000,0.00000000
PPsahTN8fTbDWavF4BfoQFqKzkZRk6eiV4,0.20294925,0.20294925,0.20294925,0.20294925,0.20294925,0.20294925
PB5rvqRLvFaoMmEJi2DZn8TbS2w6P7pDPc,0.20218729,0.20218729,0.20218729,0.20218729,0.20218729,0.20218729
PGgJjZBFVD3fymE6QZJphpwJXBvCXN9aP6,0.30254097,0.30254097,0.30254097,0.30254097,0.00000000,0.00000000
PJj6Ph6gTWJ4zGJCkMJCvbpwAi9D9c5wHp,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000
PLhbLMJ5U76M4Mc59sPhyqJyA53Rbg4DXV,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000
PG612mXimjNUjNbrcVbgGvG36YBHedoU1j,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000
PLasyEXhcPi5KhVMpdvyPMQCVSxrCLPg7K,0.19997750,0.19997750,0.19997750,0.19997750,0.19997750,0.19997750
PToCjPeQcXuSMC5DD86SDLTF2i2teBNBcJ,0.19997750,0.19997750,0.19997750,0.19997750,0.19997750,0.19997750
PEUPrXPC8FaaJfFnJaE2ZTqGfZ1TUrat7L,0.19997740,0.19997740,0.19997740,0.19997740,0.19997740,0.19997740
PDtt9AkU1tu75C2PgsuSwVjDibbDNfvAWf,0.19997735,0.19997735,0.19997735,0.19997735,0.19997735,0.19997735
PJwPUrQf6iXFcDfnPbH2HdYmqC6HQ75R1X,0.19997165,0.19997165,0.19997165,0.19997165,0.19997165,0.19997165
PWYbMHnhWpXvVJiiYLPQR5kBTYVzc5mrnv,0.19993220,0.19993220,0.19993220,0.19993220,0.19993220,0.19993220
PAUTVYhZz35oFH1WCJgRwoT4hXaZZ73FrT,0.19990352,0.19990352,0.19990352,0.19990352,0.19990352,0.19990352
PCAJVpkBV2GmMjojsesf8QYDwzEaER1UMN,0.19987787,0.19987787,0.19987787,0.19987787,0.19987787,0.19987787
PHYTCsUbkfaebh7EeHoWHppx3TqrPLyGHj,0.19982958,0.19982958,0.19982958,0.19982958,0.19982958,0.19982958
PGNxtVspfEMuGaNFzoCnUASoKkXWFYaeTb,0.19981336,0.19981336,0.19981336,0.19981336,0.19981336,0.19981336
P91pPibH87ybASgKomQF2rfNhP54KE5ABV,0.19980039,0.19980039,0.19980039,0.19980039,0.19980039,0.19980039
PHL376omNRRiZCVSGm7Bpn61TGZCLkZY98,0.19976363,0.19976363,0.19976363,0.19976363,0.19976363,0.19976363
PC2UJ5H3qsuNxEC35wHrEgJQXWQ7QGqaK7,0.00000000,0.00000000,0.29963277,0.29963277,0.29963277,0.29963277
PXSacbhqvtDgV5L6xQij3KEGMxtmLSKLRe,0.19974810,0.19974810,0.19974810,0.19974810,0.19974810,0.19974810
PNTpG7cKTG9WCh1S5Ma2HumA1od9PbxPeY,0.19973690,0.19973690,0.19973690,0.19973690,0.19973690,0.19973690
PSJFpu9DzwaAS8fvjYQGJ1Pqhk9TkR5TqU,0.19968220,0.19968220,0.19968220,0.19968220,0.19968220,0.19968220
PHeS5XHNP9xBFz4AYDMUKAqy18Tw5ugk3F,0.19963874,0.19963874,0.19963874,0.19963874,0.19963874,0.19963874
PFUYMifVCvm143JLWCpnZoF85CVCJoNR4H,0.19953476,0.19953476,0.19953476,0.19953476,0.19953476,0.19953476
PS4EeC9bynamg3JoyZiBwkqMbQzUaTaYPg,0.19953446,0.19953446,0.19953446,0.19953446,0.19953446,0.19953446
PAWDN1TSTR5MKYaVWUwSxWEYZE8nqZFnWV,0.19953446,0.19953446,0.19953446,0.19953446,0.19953446,0.19953446
PVkr8nC8hJHdJov6LNkhT6S1SnU88ZZARt,0.19951276,0.19951276,0.19951276,0.19951276,0.19951276,0.19951276
P9mSc2xEWx8BCBKCiaFeJxpWcS5TduFZJU,0.59819117,0.59819117,0.00000000,0.00000000,0.00000000,0.00000000
PPexazBxBrzupUsubJiBNXvFmCBQeGa6M7,0.19932029,0.19932029,0.19932029,0.19932029,0.19932029,0.19932029
PMSEJufbEhGkNykrD7LsWmStxzPC4HA3nF,0.19925336,0.19925336,0.19925336,0.19925336,0.19925336,0.19925336
PL8KfHrzp5f5WzutJN1RFME8G8dnSFLx8F,0.19924013,0.19924013,0.19924013,0.19924013,0.19924013,0.19924013
PX8SLsFgdRagPpHWKavCfwcLB4kJFUiL44,0.19923739,0.19923739,0.19923739,0.19923739,0.19923739,0.19923739
PBrP5gL7iSuvZvWjBNZW5Y88L1NvPmpKr3,0.19922353,0.19922353,0.19922353,0.19922353,0.19922353,0.19922353
PHMXKPTp5tnMT8xHPSCTLeHwXbeJyNVkDg,0.29861421,0.29861421,0.29861421,0.29861421,0.00000000,0.00000000
PFd82kGX9cqaFwgJJdAt8LU9xBjrru5RMB,0.19887150,0.19887150,0.19887150,0.19887150,0.19887150,0.19887150
PSHjmfUNfZ55Q6UQxnpFFKDHiuHG9zizdn,0.19875928,0.19875928,0.19875928,0.19875928,0.19875928,0.19875928
PC8yF2dWDNWjrwK5PSvJgCyJQrf1H8hh4r,0.19873173,0.19873173,0.19873173,0.19873173,0.19873173,0.19873173
PDUHYbwkkj1XbHZsbHdMBx56DFEHDKRUAi,0.19862074,0.19862074,0.19862074,0.19862074,0.19862074,0.19862074
PGsuua7sqVUg2CjX7gkMgPWVBtEbgPDsXi,0.19854553,0.19854553,0.19854553,0.19854553,0.19854553,0.19854553
